id,from_user,from_role,to_role,part,model,ref,parameter,sampleno,date,shift,deviation,kp,category,description,pic,status,report_id,created_at,is_read
bd5664d1,cmm,Measurement,Produksi,CRCS L,K1AL L1,A041,Posisi X,10,10 Apr 2026,2,0.263,,,,,Open,K1AL_L1_CRCS_L_2026-04-10_2,2026-06-05 13:35:57,1
48a3df8e,cmm,Measurement,Produksi,CRCS L,K1AL L1,A041,Posisi Y,8,10 Apr 2026,2,0.241,,,,,Open,K1AL_L1_CRCS_L_2026-04-10_2,2026-06-05 13:35:58,1
b002912a,cmm,Measurement,Produksi,CRCS L,K1AL L1,A041,Posisi Y,10,10 Apr 2026,2,0.263,,,,,Open,K1AL_L1_CRCS_L_2026-04-10_2,2026-06-05 13:35:58,1
5699c716,cmm,Measurement,Produksi,CRCS L,K1AL L1,A042,Posisi X,7,10 Apr 2026,2,0.303,,,,,Open,K1AL_L1_CRCS_L_2026-04-10_2,2026-06-05 13:35:58,1
567c9dd6,cmm,Measurement,Produksi,CRCS L,K1AL L1,A042,Posisi X,8,10 Apr 2026,2,0.493,,,,,Open,K1AL_L1_CRCS_L_2026-04-10_2,2026-06-05 13:35:58,1
fd8007dd,cmm,Measurement,Produksi,CRCS L,K1AL L1,A042,Posisi X,10,10 Apr 2026,2,0.222,,,,,Open,K1AL_L1_CRCS_L_2026-04-10_2,2026-06-05 13:35:58,1
6c731fa5,cmm,Measurement,Produksi,CRCS L,K1AL L1,A042,Posisi Y,7,10 Apr 2026,2,0.303,,,,,Open,K1AL_L1_CRCS_L_2026-04-10_2,2026-06-05 13:35:58,1
18b56acb,cmm,Measurement,Produksi,CRCS L,K1AL L1,A042,Posisi Y,8,10 Apr 2026,2,0.493,,,,,Open,K1AL_L1_CRCS_L_2026-04-10_2,2026-06-05 13:35:58,1
eb924f58,cmm,Measurement,Produksi,CRCS L,K1AL L1,A042,Posisi Y,10,10 Apr 2026,2,0.222,,,,,Open,K1AL_L1_CRCS_L_2026-04-10_2,2026-06-05 13:35:58,1
3f559c4d,cmm,Measurement,Produksi,CRCS L,K1AL L1,A048,Posisi X From A006,8,10 Apr 2026,2,0.204,,,,,Open,K1AL_L1_CRCS_L_2026-04-10_2,2026-06-05 13:35:58,1
0a0d8f29,cmm,Measurement,Produksi,CRCS L,K1AL L1,A048,Posisi Y From A006,8,10 Apr 2026,2,0.204,,,,,Open,K1AL_L1_CRCS_L_2026-04-10_2,2026-06-05 13:35:58,1
1df341b6,cmm,Measurement,Produksi,CRCS L,K1AL L1,A151,Posisi X Drill 6.45,11,10 Apr 2026,2,0.316,,,,,Open,K1AL_L1_CRCS_L_2026-04-10_2,2026-06-05 13:35:58,1
8df7f8fd,cmm,Measurement,Produksi,CRCS L,K1AL L1,A151,Posisi Y Drill 6.45,11,10 Apr 2026,2,0.316,,,,,Open,K1AL_L1_CRCS_L_2026-04-10_2,2026-06-05 13:35:58,1
0868f042,cmm,Measurement,Produksi,CRCS L,K1AL L1,A152,Posisi Y Drill 6.45,11,10 Apr 2026,2,0.243,,,,,Open,K1AL_L1_CRCS_L_2026-04-10_2,2026-06-05 13:35:58,1
497024d7,cmm,Measurement,Produksi,CRCS L,K1AL L1,A153,Posisi X,11,10 Apr 2026,2,0.368,,,,,Open,K1AL_L1_CRCS_L_2026-04-10_2,2026-06-05 13:35:58,1
c9349b56,cmm,Measurement,Produksi,CRCS L,K1AL L1,A153,Posisi Y,11,10 Apr 2026,2,0.368,,,,,Open,K1AL_L1_CRCS_L_2026-04-10_2,2026-06-05 13:35:58,1
57233601,cmm,Measurement,Produksi,CRCS L,K1AL L1,A154,Posisi X,11,10 Apr 2026,2,0.437,,,,,Open,K1AL_L1_CRCS_L_2026-04-10_2,2026-06-05 13:35:58,1
95bb5d59,cmm,Measurement,Produksi,CRCS L,K1AL L1,A154,Posisi Y,11,10 Apr 2026,2,0.437,,,,,Open,K1AL_L1_CRCS_L_2026-04-10_2,2026-06-05 13:35:58,1
7d2d7aec,cmm,Measurement,Produksi,CRCS L,K1AL L1,A155,Posisi X,11,10 Apr 2026,2,0.342,,,,,Open,K1AL_L1_CRCS_L_2026-04-10_2,2026-06-05 13:35:58,1
515acae7,cmm,Measurement,Produksi,CRCS L,K1AL L1,A155,Posisi Y,11,10 Apr 2026,2,0.342,,,,,Open,K1AL_L1_CRCS_L_2026-04-10_2,2026-06-05 13:35:58,1
0b9325d8,cmm,Measurement,Produksi,CRCS L,K1AL L1,A156,Posisi X,11,10 Apr 2026,2,0.388,,,,,Open,K1AL_L1_CRCS_L_2026-04-10_2,2026-06-05 13:35:58,1
cd3887ef,cmm,Measurement,Produksi,CRCS L,K1AL L1,A156,Posisi Y,11,10 Apr 2026,2,0.388,,,,,Open,K1AL_L1_CRCS_L_2026-04-10_2,2026-06-05 13:35:58,1
8f45718e,cmm,Measurement,Produksi,CRCS L,K1AL L1,A160,Posisi X,11,10 Apr 2026,2,0.495,,,,,Open,K1AL_L1_CRCS_L_2026-04-10_2,2026-06-05 13:35:59,1
1b3ed659,cmm,Measurement,Produksi,CRCS L,K1AL L1,A160,Posisi Y,11,10 Apr 2026,2,0.495,,,,,Open,K1AL_L1_CRCS_L_2026-04-10_2,2026-06-05 13:35:59,1
88931ed3,cmm,Measurement,Produksi,CRCS L,K1AL L1,B010,Position To d & e,8,10 Apr 2026,2,0.216,,,,,Open,K1AL_L1_CRCS_L_2026-04-10_2,2026-06-05 13:35:59,1
dc8d0483,cmm,Measurement,Produksi,CRCS L,K1AL L1,B010,Position To d & e,10,10 Apr 2026,2,0.103,,,,,Open,K1AL_L1_CRCS_L_2026-04-10_2,2026-06-05 13:35:59,1
578316e4,cmm,Measurement,Produksi,CRCS L,K1AL L1,B011,Posisi X Reamer 8H8,8,10 Apr 2026,2,-0.066,,,,,Open,K1AL_L1_CRCS_L_2026-04-10_2,2026-06-05 13:35:59,1
e6d5b216,cmm,Measurement,Produksi,CRCS L,K1AL L1,B011,Posisi Y Reamer 8H8,8,10 Apr 2026,2,-0.066,,,,,Open,K1AL_L1_CRCS_L_2026-04-10_2,2026-06-05 13:35:59,1
9213c959,cmm,Measurement,Produksi,CRCS L,K1AL L1,B017,Distance From B027,7,10 Apr 2026,2,0.141,,,,,Open,K1AL_L1_CRCS_L_2026-04-10_2,2026-06-05 13:35:59,1
1cf49b52,cmm,Measurement,Produksi,CRCS L,K1AL L1,B017,Distance From B027,10,10 Apr 2026,2,-0.122,,,,,Open,K1AL_L1_CRCS_L_2026-04-10_2,2026-06-05 13:35:59,1
579c66fe,cmm,Measurement,Produksi,CRCS L,K1AL L1,B018,Distance From B027,11,10 Apr 2026,2,-0.123,,,,,Open,K1AL_L1_CRCS_L_2026-04-10_2,2026-06-05 13:35:59,1
7adde6b0,cmm,Measurement,Produksi,CRCS L,K1AL L1,B018,Position To f & g,7,10 Apr 2026,2,0.305,,,,,Open,K1AL_L1_CRCS_L_2026-04-10_2,2026-06-05 13:35:59,1
77e3e4b1,cmm,Measurement,Produksi,CRCS L,K1AL L1,B018,Position To f & g,10,10 Apr 2026,2,0.284,,,,,Open,K1AL_L1_CRCS_L_2026-04-10_2,2026-06-05 13:35:59,1
de2635ab,cmm,Measurement,Produksi,CRCS L,K1AL L1,B018,Position To f & g,11,10 Apr 2026,2,0.316,,,,,Open,K1AL_L1_CRCS_L_2026-04-10_2,2026-06-05 13:35:59,1
f4a20d75,cmm,Measurement,Produksi,CRCS L,K1AL L1,B025,Posisi X,8,10 Apr 2026,2,0.107,,,,,Open,K1AL_L1_CRCS_L_2026-04-10_2,2026-06-05 13:35:59,1
48bc49f8,cmm,Measurement,Produksi,CRCS L,K1AL L1,B025,Posisi Y,8,10 Apr 2026,2,0.107,,,,,Open,K1AL_L1_CRCS_L_2026-04-10_2,2026-06-05 13:35:59,1
506e475f,cmm,Measurement,Produksi,CRCS L,K1AL L1,B025,Position to d & e,8,10 Apr 2026,2,0.216,,,,,Open,K1AL_L1_CRCS_L_2026-04-10_2,2026-06-05 13:35:59,1
c1fde29b,cmm,Measurement,Produksi,CRCS L,K1AL L1,B025,Position to d & e,10,10 Apr 2026,2,0.103,,,,,Open,K1AL_L1_CRCS_L_2026-04-10_2,2026-06-05 13:35:59,1
cea33c3f,cmm,Measurement,Produksi,CRCS L,K1AL L1,B052,Posisi X,8,10 Apr 2026,2,-0.212,,,,,Open,K1AL_L1_CRCS_L_2026-04-10_2,2026-06-05 13:35:59,1
603e8bf5,cmm,Measurement,Produksi,CRCS L,K1AL L1,B052,Posisi Y,8,10 Apr 2026,2,-0.212,,,,,Open,K1AL_L1_CRCS_L_2026-04-10_2,2026-06-05 13:35:59,1
f68297b2,cmm,Measurement,Produksi,CRCS L,K1AL L1,B054,Posisi X,8,10 Apr 2026,2,-0.206,,,,,Open,K1AL_L1_CRCS_L_2026-04-10_2,2026-06-05 13:35:59,1
ecaa3f4c,cmm,Measurement,Produksi,CRCS L,K1AL L1,B054,Posisi Y,8,10 Apr 2026,2,-0.206,,,,,Open,K1AL_L1_CRCS_L_2026-04-10_2,2026-06-05 13:35:59,1
ee156d78,cmm,Measurement,Produksi,CRCS L,K1AL L1,B061,Posisi X,8,10 Apr 2026,2,0.236,,,,,Open,K1AL_L1_CRCS_L_2026-04-10_2,2026-06-05 13:36:00,1
7d3c126c,cmm,Measurement,Produksi,CRCS L,K1AL L1,B061,Posisi Y,8,10 Apr 2026,2,0.236,,,,,Open,K1AL_L1_CRCS_L_2026-04-10_2,2026-06-05 13:36:00,1
e3f5a0c2,cmm,Measurement,Produksi,CRCS L,K1AL L1,B073,Posisi X,10,10 Apr 2026,2,-0.278,,,,,Open,K1AL_L1_CRCS_L_2026-04-10_2,2026-06-05 13:36:00,1
30a7d7cb,cmm,Measurement,Produksi,CRCS L,K1AL L1,B073,Posisi Y,10,10 Apr 2026,2,-0.278,,,,,Open,K1AL_L1_CRCS_L_2026-04-10_2,2026-06-05 13:36:00,1
4dd33325,cmm,Measurement,Produksi,CRCS L,K1AL L1,B076,Posisi X,8,10 Apr 2026,2,-0.232,,,,,Open,K1AL_L1_CRCS_L_2026-04-10_2,2026-06-05 13:36:00,1
b644ba9e,cmm,Measurement,Produksi,CRCS L,K1AL L1,B076,Posisi X,9,10 Apr 2026,2,0.209,,,,,Open,K1AL_L1_CRCS_L_2026-04-10_2,2026-06-05 13:36:00,1
7eb40df6,cmm,Measurement,Produksi,CRCS L,K1AL L1,B076,Posisi Y,8,10 Apr 2026,2,-0.232,,,,,Open,K1AL_L1_CRCS_L_2026-04-10_2,2026-06-05 13:36:00,1
6bd6a72f,cmm,Measurement,Produksi,CRCS L,K1AL L1,B076,Posisi Y,9,10 Apr 2026,2,0.209,,,,,Open,K1AL_L1_CRCS_L_2026-04-10_2,2026-06-05 13:36:00,1
540b9213,cmm,Measurement,Produksi,CRCS L,K1AL L1,B081,Posisi X From B080,10,10 Apr 2026,2,0.12,,,,,Open,K1AL_L1_CRCS_L_2026-04-10_2,2026-06-05 13:36:00,1
dfd095d0,cmm,Measurement,Produksi,CRCS L,K1AL L1,B081,Posisi X From B080,11,10 Apr 2026,2,-0.13,,,,,Open,K1AL_L1_CRCS_L_2026-04-10_2,2026-06-05 13:36:00,1
c93ca958,cmm,Measurement,Produksi,CRCS L,K1AL L1,B081,Posisi Y From B080,10,10 Apr 2026,2,0.12,,,,,Open,K1AL_L1_CRCS_L_2026-04-10_2,2026-06-05 13:36:00,1
f91ecccd,cmm,Measurement,Produksi,CRCS L,K1AL L1,B081,Posisi Y From B080,11,10 Apr 2026,2,-0.13,,,,,Open,K1AL_L1_CRCS_L_2026-04-10_2,2026-06-05 13:36:00,1
63828fbc,cmm,Measurement,Produksi,CRCS L,K60,A040,POSISI X,4L,04 Jun 2026,1,0.259,,,,,Open,K60_CRCS_L_2026-06-04_1,2026-06-05 13:37:34,0
48c479ee,cmm,Measurement,Produksi,CRCS L,K60,A040,POSISI X,4R,04 Jun 2026,1,0.226,,,,,Open,K60_CRCS_L_2026-06-04_1,2026-06-05 13:37:34,1
8db569a3,cmm,Measurement,Produksi,CRCS L,K60,A040,POSISI Y,4L,04 Jun 2026,1,0.259,,,,,Open,K60_CRCS_L_2026-06-04_1,2026-06-05 13:37:34,1
e16b6133,cmm,Measurement,Produksi,CRCS L,K60,A040,POSISI Y,4R,04 Jun 2026,1,0.226,,,,,Open,K60_CRCS_L_2026-06-04_1,2026-06-05 13:37:34,0
4989acdf,cmm,Measurement,Produksi,CRCS L,K60,A041,POSISI X,4R,04 Jun 2026,1,0.228,,,,,Open,K60_CRCS_L_2026-06-04_1,2026-06-05 13:37:34,1
b410eb12,cmm,Measurement,Produksi,CRCS L,K60,A041,POSISI Y,4R,04 Jun 2026,1,0.228,,,,,Open,K60_CRCS_L_2026-06-04_1,2026-06-05 13:37:34,0
862b2955,cmm,Measurement,Produksi,CRCS L,K60,A043,POSISI X,4L,04 Jun 2026,1,0.208,,,,,Open,K60_CRCS_L_2026-06-04_1,2026-06-05 13:37:34,0
7ad054aa,cmm,Measurement,Produksi,CRCS L,K60,A043,POSISI X,4R,04 Jun 2026,1,0.265,,,,,Open,K60_CRCS_L_2026-06-04_1,2026-06-05 13:37:34,0
476c75c8,cmm,Measurement,Produksi,CRCS L,K60,A043,POSISI Y,4L,04 Jun 2026,1,0.208,,,,,Open,K60_CRCS_L_2026-06-04_1,2026-06-05 13:37:34,0
899dca0b,cmm,Measurement,Produksi,CRCS L,K60,A043,POSISI Y,4R,04 Jun 2026,1,0.265,,,,,Open,K60_CRCS_L_2026-06-04_1,2026-06-05 13:37:34,1
8dbce9f1,cmm,Measurement,Produksi,CRCS L,K60,A045,POSISI X,4L,04 Jun 2026,1,0.231,,,,,Open,K60_CRCS_L_2026-06-04_1,2026-06-05 13:37:34,0
252a5683,cmm,Measurement,Produksi,CRCS L,K60,A045,POSISI X,4R,04 Jun 2026,1,0.233,,,,,Open,K60_CRCS_L_2026-06-04_1,2026-06-05 13:37:34,0
45a3a066,cmm,Measurement,Produksi,CRCS L,K60,A045,POSISI Y,4L,04 Jun 2026,1,0.231,,,,,Open,K60_CRCS_L_2026-06-04_1,2026-06-05 13:37:35,0
282d0379,cmm,Measurement,Produksi,CRCS L,K60,A045,POSISI Y,4R,04 Jun 2026,1,0.233,,,,,Open,K60_CRCS_L_2026-06-04_1,2026-06-05 13:37:35,1
58ac8cea,cmm,Measurement,Produksi,CRCS L,K60,A046,POSISI X,4R,04 Jun 2026,1,0.281,,,,,Open,K60_CRCS_L_2026-06-04_1,2026-06-05 13:37:35,1
32013a8b,cmm,Measurement,Produksi,CRCS L,K60,A046,POSISI Y,4R,04 Jun 2026,1,0.281,,,,,Open,K60_CRCS_L_2026-06-04_1,2026-06-05 13:37:35,0
8bc3c176,cmm,Measurement,Produksi,CRCS L,K60,A050,POSISI X,4L,04 Jun 2026,1,-0.232,,,,,Open,K60_CRCS_L_2026-06-04_1,2026-06-05 13:37:35,0
d04f55cf,cmm,Measurement,Produksi,CRCS L,K60,A050,POSISI X,4R,04 Jun 2026,1,-0.23,,,,,Open,K60_CRCS_L_2026-06-04_1,2026-06-05 13:37:35,1
290556f1,cmm,Measurement,Produksi,CRCS L,K60,A050,POSISI Y,4L,04 Jun 2026,1,-0.232,,,,,Open,K60_CRCS_L_2026-06-04_1,2026-06-05 13:37:35,0
ae117bd8,cmm,Measurement,Produksi,CRCS L,K60,A050,POSISI Y,4R,04 Jun 2026,1,-0.23,,,,,Open,K60_CRCS_L_2026-06-04_1,2026-06-05 13:37:35,1
7c04b314,cmm,Measurement,Produksi,CRCS L,K60,A071,POSISI X,4L,04 Jun 2026,1,0.227,,,,,Open,K60_CRCS_L_2026-06-04_1,2026-06-05 13:37:35,1
84b9c4de,cmm,Measurement,Produksi,CRCS L,K60,A071,POSISI Y,4L,04 Jun 2026,1,0.227,,,,,Open,K60_CRCS_L_2026-06-04_1,2026-06-05 13:37:35,0
1c63033b,cmm,Measurement,Produksi,CRCS L,K60,A151,POSISI X,4L,04 Jun 2026,1,0.054,,,,,Open,K60_CRCS_L_2026-06-04_1,2026-06-05 13:37:35,1
04a1d40e,cmm,Measurement,Produksi,CRCS L,K60,A151,POSISI X,4R,04 Jun 2026,1,0.052,,,,,Open,K60_CRCS_L_2026-06-04_1,2026-06-05 13:37:35,1
7ff0af11,cmm,Measurement,Produksi,CRCS L,K60,A151,POSISI Y,4L,04 Jun 2026,1,0.054,,,,,Open,K60_CRCS_L_2026-06-04_1,2026-06-05 13:37:35,0
2fdbdfec,cmm,Measurement,Produksi,CRCS L,K60,A151,POSISI Y,4R,04 Jun 2026,1,0.052,,,,,Open,K60_CRCS_L_2026-06-04_1,2026-06-05 13:37:35,0
87ab46fc,cmm,Measurement,Produksi,CRCS L,K60,A151,POSISI X TAP,4R,04 Jun 2026,1,0.217,,,,,Open,K60_CRCS_L_2026-06-04_1,2026-06-05 13:37:35,1
71e1dca8,cmm,Measurement,Produksi,CRCS L,K60,A151,POSISI Y TAP,4R,04 Jun 2026,1,0.217,,,,,Open,K60_CRCS_L_2026-06-04_1,2026-06-05 13:37:35,0
d6172531,cmm,Measurement,Produksi,CRCS L,K60,A152,POSISI X TAP,4R,04 Jun 2026,1,0.206,,,,,Open,K60_CRCS_L_2026-06-04_1,2026-06-05 13:37:35,1
febe0ceb,cmm,Measurement,Produksi,CRCS L,K60,A152,POSISI Y TAP,4R,04 Jun 2026,1,0.206,,,,,Open,K60_CRCS_L_2026-06-04_1,2026-06-05 13:37:35,0
945b2d6d,cmm,Measurement,Produksi,CRCS L,K60,A153,POSISI X,4R,04 Jun 2026,1,-0.156,,,,,Open,K60_CRCS_L_2026-06-04_1,2026-06-05 13:37:36,0
c3195b1f,cmm,Measurement,Produksi,CRCS L,K60,A153,HEIGHT SPOT FACE,4L,04 Jun 2026,1,0.198,,,,,Open,K60_CRCS_L_2026-06-04_1,2026-06-05 13:37:36,0
19965ac3,cmm,Measurement,Produksi,CRCS L,K60,A153,HEIGHT SPOT FACE,4R,04 Jun 2026,1,0.195,,,,,Open,K60_CRCS_L_2026-06-04_1,2026-06-05 13:37:36,0
937b73c5,cmm,Measurement,Produksi,CRCS L,K60,B011,POSISI X,4R,04 Jun 2026,1,0.1,,,,,Open,K60_CRCS_L_2026-06-04_1,2026-06-05 13:37:36,1
f6eaa4cb,cmm,Measurement,Produksi,CRCS L,K60,B011,POSISI Y,4R,04 Jun 2026,1,0.1,,,,,Open,K60_CRCS_L_2026-06-04_1,2026-06-05 13:37:36,0
9ce0616f,cmm,Measurement,Produksi,CRCS L,K60,B012,POSISI X DARI B011,4R,04 Jun 2026,1,-0.078,,,,,Open,K60_CRCS_L_2026-06-04_1,2026-06-05 13:37:36,1
33c795a7,cmm,Measurement,Produksi,CRCS L,K60,B012,POSISI Y DARI B011,4R,04 Jun 2026,1,-0.078,,,,,Open,K60_CRCS_L_2026-06-04_1,2026-06-05 13:37:36,0
3bb64c73,cmm,Measurement,Produksi,CRCS L,K60,B012,POSISI X DARI B011 Tap,4R,04 Jun 2026,1,-0.228,,,,,Open,K60_CRCS_L_2026-06-04_1,2026-06-05 13:37:36,1
1af05365,cmm,Measurement,Produksi,CRCS L,K60,B012,POSISI Y DARI B011 Tap,4R,04 Jun 2026,1,-0.228,,,,,Open,K60_CRCS_L_2026-06-04_1,2026-06-05 13:37:36,0
43564c7a,cmm,Measurement,Produksi,CRCS L,K60,B026,POSISI X,4L,04 Jun 2026,1,0.323,,,,,Open,K60_CRCS_L_2026-06-04_1,2026-06-05 13:37:36,1
717024be,cmm,Measurement,Produksi,CRCS L,K60,B026,POSISI X,4R,04 Jun 2026,1,0.319,,,,,Open,K60_CRCS_L_2026-06-04_1,2026-06-05 13:37:36,1
c4b5f2a9,cmm,Measurement,Produksi,CRCS L,K60,B026,POSISI Y,4L,04 Jun 2026,1,0.323,,,,,Open,K60_CRCS_L_2026-06-04_1,2026-06-05 13:37:36,0
42c3ab68,cmm,Measurement,Produksi,CRCS L,K60,B026,POSISI Y,4R,04 Jun 2026,1,0.319,,,,,Open,K60_CRCS_L_2026-06-04_1,2026-06-05 13:37:36,0
1c628ce5,cmm,Measurement,Produksi,CRCS L,K60,B056,POSISI X,4R,04 Jun 2026,1,-0.218,,,,,Open,K60_CRCS_L_2026-06-04_1,2026-06-05 13:37:36,1
c19b671b,cmm,Measurement,Produksi,CRCS L,K60,B056,POSISI Y,4R,04 Jun 2026,1,-0.218,,,,,Open,K60_CRCS_L_2026-06-04_1,2026-06-05 13:37:36,1
89f69777,cmm,Measurement,Produksi,CRCS L,K60,B065,POSISI X,4L,04 Jun 2026,1,0.268,,,,,Open,K60_CRCS_L_2026-06-04_1,2026-06-05 13:37:36,1
76f4f188,cmm,Measurement,Produksi,CRCS L,K60,B065,POSISI Y,4L,04 Jun 2026,1,0.268,,,,,Open,K60_CRCS_L_2026-06-04_1,2026-06-05 13:37:36,1
c9e5c2ed,cmm,Measurement,Produksi,CRCS L,K60,A002,DISTANCE X FROM A001 Tap,4L,08 Apr 2026,1,0.211,,,,,Open,K60_CRCS_L_2026-04-08_1,2026-06-05 13:38:18,1
205f2f9c,cmm,Measurement,Produksi,CRCS L,K60,A002,DISTANCE Y FROM A001 Tap,4L,08 Apr 2026,1,0.211,,,,,Open,K60_CRCS_L_2026-04-08_1,2026-06-05 13:38:18,0
4627f950,cmm,Measurement,Produksi,CRCS L,K60,A005,KETEGAKLURUSAN THD R,4L,08 Apr 2026,1,0.013,,,,,Open,K60_CRCS_L_2026-04-08_1,2026-06-05 13:38:18,0
76a467b7,cmm,Measurement,Produksi,CRCS L,K60,A040,POSISI X,4L,08 Apr 2026,1,0.232,,,,,Open,K60_CRCS_L_2026-04-08_1,2026-06-05 13:38:18,0
a24c9dae,cmm,Measurement,Produksi,CRCS L,K60,A040,POSISI Y,4L,08 Apr 2026,1,0.232,,,,,Open,K60_CRCS_L_2026-04-08_1,2026-06-05 13:38:18,0
81b2a4e2,cmm,Measurement,Produksi,CRCS L,K60,A046,POSISI X,4L,08 Apr 2026,1,0.201,,,,,Open,K60_CRCS_L_2026-04-08_1,2026-06-05 13:38:18,1
9fc65d01,cmm,Measurement,Produksi,CRCS L,K60,A046,POSISI Y,4L,08 Apr 2026,1,0.201,,,,,Open,K60_CRCS_L_2026-04-08_1,2026-06-05 13:38:18,0
e58b50be,cmm,Measurement,Produksi,CRCS L,K60,A050,POSISI X,4L,08 Apr 2026,1,-0.223,,,,,Open,K60_CRCS_L_2026-04-08_1,2026-06-05 13:38:18,1
60369dbd,cmm,Measurement,Produksi,CRCS L,K60,A050,POSISI Y,4L,08 Apr 2026,1,-0.223,,,,,Open,K60_CRCS_L_2026-04-08_1,2026-06-05 13:38:18,0
22e0243a,cmm,Measurement,Produksi,CRCS L,K60,A151,POSISI X,4L,08 Apr 2026,1,0.141,,,,,Open,K60_CRCS_L_2026-04-08_1,2026-06-05 13:38:18,1
3c3f5559,cmm,Measurement,Produksi,CRCS L,K60,A151,POSISI X,4R,08 Apr 2026,1,0.142,,,,,Open,K60_CRCS_L_2026-04-08_1,2026-06-05 13:38:18,1
003a231a,cmm,Measurement,Produksi,CRCS L,K60,A151,POSISI Y,4L,08 Apr 2026,1,0.141,,,,,Open,K60_CRCS_L_2026-04-08_1,2026-06-05 13:38:18,0
c3a507cd,cmm,Measurement,Produksi,CRCS L,K60,A151,POSISI Y,4R,08 Apr 2026,1,0.142,,,,,Open,K60_CRCS_L_2026-04-08_1,2026-06-05 13:38:18,0
57e6e0fc,cmm,Measurement,Produksi,CRCS L,K60,A152,POSISI X,4R,08 Apr 2026,1,0.062,,,,,Open,K60_CRCS_L_2026-04-08_1,2026-06-05 13:38:19,1
20449d8a,cmm,Measurement,Produksi,CRCS L,K60,A152,POSISI Y,4R,08 Apr 2026,1,0.062,,,,,Open,K60_CRCS_L_2026-04-08_1,2026-06-05 13:38:19,0
af220e6d,cmm,Measurement,Produksi,CRCS L,K60,A152,POSISI X TAP,4L,08 Apr 2026,1,0.257,,,,,Open,K60_CRCS_L_2026-04-08_1,2026-06-05 13:38:19,1
06a0cb94,cmm,Measurement,Produksi,CRCS L,K60,A152,POSISI X TAP,4R,08 Apr 2026,1,0.278,,,,,Open,K60_CRCS_L_2026-04-08_1,2026-06-05 13:38:19,1
bd62537d,cmm,Measurement,Produksi,CRCS L,K60,A152,POSISI Y TAP,4L,08 Apr 2026,1,0.257,,,,,Open,K60_CRCS_L_2026-04-08_1,2026-06-05 13:38:19,0
f1b972d6,cmm,Measurement,Produksi,CRCS L,K60,A152,POSISI Y TAP,4R,08 Apr 2026,1,0.278,,,,,Open,K60_CRCS_L_2026-04-08_1,2026-06-05 13:38:19,0
cc4a1c79,cmm,Measurement,Produksi,CRCS L,K60,A153,HEIGHT SPOT FACE,4L,08 Apr 2026,1,0.12,,,,,Open,K60_CRCS_L_2026-04-08_1,2026-06-05 13:38:19,0
ea471c59,cmm,Measurement,Produksi,CRCS L,K60,A153,HEIGHT SPOT FACE,4R,08 Apr 2026,1,0.164,,,,,Open,K60_CRCS_L_2026-04-08_1,2026-06-05 13:38:19,0
1f28125f,cmm,Measurement,Produksi,CRCS L,K60,B012,POSISI X DARI B011 Tap,4L,08 Apr 2026,1,-0.202,,,,,Open,K60_CRCS_L_2026-04-08_1,2026-06-05 13:38:19,1
010cca54,cmm,Measurement,Produksi,CRCS L,K60,B012,POSISI Y DARI B011 Tap,4L,08 Apr 2026,1,-0.202,,,,,Open,K60_CRCS_L_2026-04-08_1,2026-06-05 13:38:19,0
ab8f19f3,cmm,Measurement,Produksi,CRCS L,K60,B057,POSISI X,4R,08 Apr 2026,1,-0.227,,,,,Open,K60_CRCS_L_2026-04-08_1,2026-06-05 13:38:19,1
70347558,cmm,Measurement,Produksi,CRCS L,K60,B057,POSISI Y,4R,08 Apr 2026,1,-0.227,,,,,Open,K60_CRCS_L_2026-04-08_1,2026-06-05 13:38:19,0
706f029d,cmm,Measurement,Produksi,CRCS L,K60,B058,POSISI X,4R,08 Apr 2026,1,-0.211,,,,,Open,K60_CRCS_L_2026-04-08_1,2026-06-05 13:38:19,1
50f07917,cmm,Measurement,Produksi,CRCS L,K60,B058,POSISI Y,4R,08 Apr 2026,1,-0.211,,,,,Open,K60_CRCS_L_2026-04-08_1,2026-06-05 13:38:19,0
27f4cf59,cmm,Measurement,Produksi,CRCS L,K60,B060,POSISI X,4L,08 Apr 2026,1,-0.252,,,,,Open,K60_CRCS_L_2026-04-08_1,2026-06-05 13:38:19,1
c8dc7c31,cmm,Measurement,Produksi,CRCS L,K60,B060,POSISI X,4R,08 Apr 2026,1,-0.429,,,,,Open,K60_CRCS_L_2026-04-08_1,2026-06-05 13:38:19,1
c2fbc174,cmm,Measurement,Produksi,CRCS L,K60,B060,POSISI Y,4L,08 Apr 2026,1,-0.252,,,,,Open,K60_CRCS_L_2026-04-08_1,2026-06-05 13:38:19,0
f23615dd,cmm,Measurement,Produksi,CRCS L,K60,B060,POSISI Y,4R,08 Apr 2026,1,-0.429,,,,,Open,K60_CRCS_L_2026-04-08_1,2026-06-05 13:38:19,0
1ca891b0,cmm,Measurement,Produksi,CRCS L,K60,B073,POSISI X,4R,08 Apr 2026,1,-0.254,,,,,Open,K60_CRCS_L_2026-04-08_1,2026-06-05 13:38:19,0
30313a4d,cmm,Measurement,Produksi,CRCS L,K60,B073,POSISI Y,4R,08 Apr 2026,1,-0.254,,,,,Open,K60_CRCS_L_2026-04-08_1,2026-06-05 13:38:20,0
7e292c47,cmm,Measurement,Produksi,CRCS L,K1AL L1,A002,Posisi X From A001 ( Drill 6 ),1,09 Apr 2026,1,0.251,,,,,Open,K1AL_L1_CRCS_L_2026-04-09_1,2026-06-05 13:39:49,0
