Date,Shift,Cycle,SampleNo,PartName,ModelName,CMMName,ref,ID,point,Parameter,Nominal,Uppertol,Lowertol,Actual,Deviation,Judgement,KP,Category
2026-04-07 00:46:46,3,3,6A,CRCS L,K2SA,Mitutoyo,A007,N0231,POSITION X,Pos. Y,0.0,0.05,-0.05,0.033,0.033,OK,0,Produksi
2026-04-07 00:46:46,3,3,6A,CRCS L,K2SA,Mitutoyo,A008,N0235,POSITION X,Pos. Y,22.9,0.05,-0.05,22.897,-0.003,OK,0,Produksi
2026-04-07 00:46:46,3,3,6A,CRCS L,K2SA,Mitutoyo,A008,N0237,DISTANCE FROM O3 A007,Distance,54.0,0.03,-0.03,54.006,0.006,OK,0,Produksi
2026-04-07 00:46:46,3,3,6A,CRCS L,K2SA,Mitutoyo,A071,N0242,POSITION Y,Pos. X,110.0,0.2,-0.2,110.694,0.694,NG,0,Produksi
2026-04-07 00:46:46,3,3,6A,CRCS L,K2SA,Mitutoyo,A071,N0242,POSITION X,Pos. Y,92.0,0.2,-0.2,92.073,0.073,OK,0,Produksi
2026-04-07 00:46:46,3,3,6A,CRCS L,K2SA,Mitutoyo,-,N0257,-,Flatness,0.0,0.1,0.0,0.037,0.037,OK,0,QIS
2026-04-07 00:46:46,3,3,6A,CRCS L,K2SA,Mitutoyo,-,N0259,-,Distance,115.0,0.1,-0.1,115.076,0.076,OK,0,QIS
2026-04-07 00:46:46,3,3,6A,CRCS L,K2SA,Mitutoyo,-,N0270,-,Flatness,0.0,0.03,0.0,0.035,0.035,NG,0,QIS
2026-04-07 00:46:46,3,3,6A,CRCS L,K2SA,Mitutoyo,-,N0271,-,Distance,115.0,0.1,-0.1,115.042,0.042,OK,0,QIS
2026-04-07 00:46:46,3,3,6A,CRCS L,K2SA,Mitutoyo,B011,N0275,POSITION Y,Pos. X,63.5,0.05,-0.05,63.514,0.014,OK,0,Produksi
2026-04-07 00:46:46,3,3,6A,CRCS L,K2SA,Mitutoyo,B011,N0275,POSITION X,Pos. Y,44.5,0.05,-0.05,44.555,0.055,NG,0,Produksi
2026-04-07 00:46:46,3,3,6A,CRCS L,K2SA,Mitutoyo,B012,N0284,POSITION Y Ø8,Pos. X,410.0,0.05,-0.05,409.995,-0.005,OK,0,Produksi
2026-04-07 00:46:46,3,3,6A,CRCS L,K2SA,Mitutoyo,B012,N0284,POSITION X Ø8,Pos. Y,16.5,0.05,-0.05,16.537,0.037,OK,0,Produksi
2026-04-07 00:46:46,3,3,6A,CRCS L,K2SA,Mitutoyo,B012,N0285,"POSITION Y Ø5,45",Pos. X,410.0,0.2,-0.2,410.33,0.33,NG,0,Produksi
2026-04-07 00:46:46,3,3,6A,CRCS L,K2SA,Mitutoyo,B012,N0285,"POSITION X Ø5,45",Pos. Y,16.5,0.2,-0.2,16.416,-0.084,OK,0,Produksi
2026-04-07 00:46:46,3,3,6A,CRCS L,K2SA,Mitutoyo,B051,N0290,POSITION Y,Pos. X,52.0,0.2,-0.2,51.708,-0.292,NG,0,Produksi
2026-04-07 00:46:46,3,3,6A,CRCS L,K2SA,Mitutoyo,B051,N0290,POSITION X,Pos. Y,55.5,0.2,-0.2,55.502,0.002,OK,0,Produksi
2026-04-07 00:46:46,3,3,6A,CRCS L,K2SA,Mitutoyo,B058,N0294,POSITION Y,Pos. X,62.5,0.2,-0.2,62.765,0.265,NG,0,Produksi
2026-04-07 00:46:46,3,3,6A,CRCS L,K2SA,Mitutoyo,B058,N0294,POSITION X,Pos. Y,82.0,0.2,-0.2,81.969,-0.031,OK,0,Produksi
2026-04-07 00:46:46,3,3,6A,CRCS L,K2SA,Mitutoyo,B021,N0298,POSITION Y,Pos. X,53.0,0.05,-0.05,53.048,0.048,OK,0,Produksi
2026-04-07 00:46:46,3,3,6A,CRCS L,K2SA,Mitutoyo,B021,N0298,POSITION X,Pos. Y,81.5,0.05,-0.05,81.464,-0.036,OK,0,Produksi
2026-04-07 00:46:46,3,3,6A,CRCS L,K2SA,Mitutoyo,B060,N0302,POSITION Y,Pos. X,82.5,0.2,-0.2,82.673,0.173,OK,0,Produksi
2026-04-07 00:46:46,3,3,6A,CRCS L,K2SA,Mitutoyo,B060,N0302,POSITION X,Pos. Y,92.5,0.2,-0.2,92.488,-0.012,OK,0,Produksi
2026-04-07 00:46:46,3,3,6A,CRCS L,K2SA,Mitutoyo,B057,N0306,POSITION Y,Pos. X,157.5,0.2,-0.2,157.812,0.312,NG,0,Produksi
2026-04-07 00:46:46,3,3,6A,CRCS L,K2SA,Mitutoyo,B057,N0306,POSITION X,Pos. Y,90.0,0.2,-0.2,89.967,-0.033,OK,0,Produksi
2026-04-07 00:46:46,3,3,6A,CRCS L,K2SA,Mitutoyo,B056,N0310,POSITION Y,Pos. X,221.5,0.2,-0.2,221.833,0.333,NG,0,Produksi
2026-04-07 00:46:46,3,3,6A,CRCS L,K2SA,Mitutoyo,B056,N0310,POSITION X,Pos. Y,102.5,0.2,-0.2,102.314,-0.186,OK,0,Produksi
2026-04-07 00:46:46,3,3,6A,CRCS L,K2SA,Mitutoyo,B062,N0314,POSITION Y,Pos. X,266.5,0.2,-0.2,266.797,0.297,NG,0,Produksi
2026-04-07 00:46:46,3,3,6A,CRCS L,K2SA,Mitutoyo,B062,N0314,POSITION X,Pos. Y,93.0,0.2,-0.2,92.961,-0.039,OK,0,Produksi
2026-04-07 00:46:46,3,3,6A,CRCS L,K2SA,Mitutoyo,B066,N0318,POSITION Y,Pos. X,343.2,0.2,-0.2,343.558,0.358,NG,0,Produksi
2026-04-07 00:46:46,3,3,6A,CRCS L,K2SA,Mitutoyo,B066,N0318,POSITION X,Pos. Y,84.5,0.2,-0.2,84.388,-0.112,OK,0,Produksi
2026-04-07 00:46:46,3,3,6A,CRCS L,K2SA,Mitutoyo,B022,N0322,POSITION Y,Pos. X,400.0,0.2,-0.2,399.985,-0.015,OK,0,Produksi
2026-04-07 00:46:46,3,3,6A,CRCS L,K2SA,Mitutoyo,B022,N0322,POSITION X,Pos. Y,90.0,0.2,-0.2,89.97,-0.03,OK,0,Produksi
2026-04-07 00:46:46,3,3,6A,CRCS L,K2SA,Mitutoyo,B073,N0326,POSITION Y,Pos. X,380.6,0.2,-0.2,380.893,0.293,NG,0,Produksi
2026-04-07 00:46:46,3,3,6A,CRCS L,K2SA,Mitutoyo,B073,N0326,POSITION X,Pos. Y,5.0,0.2,-0.2,5.08,0.08,OK,0,Produksi
2026-04-07 00:46:46,3,3,6A,CRCS L,K2SA,Mitutoyo,A024,N0330,POSITION Y,Pos. X,273.0,0.15,-0.15,273.029,0.029,OK,0,Produksi
2026-04-07 00:46:46,3,3,6A,CRCS L,K2SA,Mitutoyo,A024,N0330,POSITION X,Pos. Y,99.0,0.15,-0.15,99.022,0.022,OK,0,Produksi
2026-04-07 00:46:46,3,3,6A,CRCS L,K2SA,Mitutoyo,B055,N0334,POSITION Y,Pos. X,252.0,0.2,-0.2,252.344,0.344,NG,0,Produksi
2026-04-07 00:46:46,3,3,6A,CRCS L,K2SA,Mitutoyo,B055,N0334,POSITION X,Pos. Y,93.0,0.2,-0.2,93.141,0.141,OK,0,Produksi
2026-04-07 00:46:46,3,3,6A,CRCS L,K2SA,Mitutoyo,B054,N0338,POSITION Y,Pos. X,117.0,0.2,-0.2,117.222,0.222,NG,0,Produksi
2026-04-07 00:46:46,3,3,6A,CRCS L,K2SA,Mitutoyo,B054,N0338,POSITION X,Pos. Y,88.4,0.2,-0.2,88.357,-0.043,OK,0,Produksi
2026-04-07 00:46:46,3,3,6A,CRCS L,K2SA,Mitutoyo,B053,N0342,POSITION Y,Pos. X,23.0,0.2,-0.2,23.211,0.211,NG,0,Produksi
2026-04-07 00:46:46,3,3,6A,CRCS L,K2SA,Mitutoyo,B053,N0342,POSITION X,Pos. Y,79.7,0.2,-0.2,79.593,-0.107,OK,0,Produksi
2026-04-07 00:46:46,3,3,6A,CRCS L,K2SA,Mitutoyo,B052,N0346,POSITION Y,Pos. X,51.5,0.2,-0.2,51.257,-0.243,NG,0,Produksi
2026-04-07 00:46:46,3,3,6A,CRCS L,K2SA,Mitutoyo,B052,N0346,POSITION X,Pos. Y,56.0,0.2,-0.2,55.979,-0.021,OK,0,Produksi
2026-04-07 00:46:46,3,3,6A,CRCS L,K2SA,Mitutoyo,B061,N0350,POSITION Y,Pos. X,143.5,0.2,-0.2,143.793,0.293,NG,0,Produksi
2026-04-07 00:46:46,3,3,6A,CRCS L,K2SA,Mitutoyo,B061,N0350,POSITION X,Pos. Y,4.0,0.2,-0.2,3.952,-0.048,OK,0,Produksi
2026-04-07 00:46:46,3,3,6A,CRCS L,K2SA,Mitutoyo,B025,N0354,POSITION Y,Pos. X,12.0,0.2,-0.2,12.049,0.049,OK,0,Produksi
2026-04-07 00:46:46,3,3,6A,CRCS L,K2SA,Mitutoyo,B025,N0354,POSITION X,Pos. Y,109.5,0.2,-0.2,109.565,0.065,OK,0,Produksi
2026-04-07 00:46:46,3,3,6A,CRCS L,K2SA,Mitutoyo,-,N0358,-,Pos. X,16.6,0.2,-0.2,16.278,-0.322,NG,0,QIS
2026-04-07 00:46:46,3,3,6A,CRCS L,K2SA,Mitutoyo,-,N0358,-,Pos. Y,106.5,0.2,-0.2,106.364,-0.136,OK,0,QIS
2026-04-07 00:46:46,3,3,6A,CRCS L,K2SA,Mitutoyo,B023,N0362,POSITION Y,Pos. X,68.0,0.2,-0.2,67.954,-0.046,OK,0,Produksi
2026-04-07 00:46:46,3,3,6A,CRCS L,K2SA,Mitutoyo,B023,N0362,POSITION X,Pos. Y,120.5,0.2,-0.2,120.5,0.0,OK,0,Produksi
2026-04-07 00:46:46,3,3,6A,CRCS L,K2SA,Mitutoyo,-,N0366,-,Pos. X,80.0,0.2,-0.2,80.069,0.069,OK,0,QIS
2026-04-07 00:46:46,3,3,6A,CRCS L,K2SA,Mitutoyo,-,N0366,-,Pos. Y,101.5,0.2,-0.2,101.606,0.106,OK,0,QIS
2026-04-07 00:46:46,3,3,6A,CRCS L,K2SA,Mitutoyo,-,N0378,-,X-Angle,0.0,0.5,-0.5,0.024,0.024,OK,0,QIS
2026-04-07 00:46:46,3,3,6A,CRCS L,K2SA,Mitutoyo,-,N0378,-,Distance,79.2,0.05,-0.05,79.254,0.054,NG,0,QIS
2026-04-07 00:46:46,3,3,6A,CRCS L,K2SA,Mitutoyo,A111,N0378,FLATNESS,Flatness,0.0,0.05,-0.0,0.0,0.0,OK,0,Produksi
2026-04-07 00:46:46,3,3,6A,CRCS L,K2SA,Mitutoyo,-,N0382,-,Pos. X,79.2,0.15,-0.15,79.235,0.035,OK,0,QIS
2026-04-07 00:46:46,3,3,6A,CRCS L,K2SA,Mitutoyo,-,N0386,-,Pos. X,79.2,0.15,-0.15,79.276,0.076,OK,0,QIS
2026-04-07 00:46:46,3,3,6A,CRCS L,K2SA,Mitutoyo,-,N0394,-,Min.Ax/2,35.2,0.4,0.0,35.75,0.55,NG,0,QIS
2026-04-07 00:46:46,3,3,6A,CRCS L,K2SA,Mitutoyo,A152,N0398,POSITION X,Pos. Y,38.0,0.05,-0.05,38.041,0.041,OK,0,Produksi
2026-04-07 00:46:46,3,3,6A,CRCS L,K2SA,Mitutoyo,A152,N0398,POSITION Z,Pos. Z,31.0,0.05,-0.05,31.042,0.042,OK,0,Produksi
2026-04-07 00:46:46,3,3,6A,CRCS L,K2SA,Mitutoyo,A151,N0405,POSITION X,Pos. Y,38.7,0.05,-0.05,38.687,-0.013,OK,0,Produksi
2026-04-07 00:46:46,3,3,6A,CRCS L,K2SA,Mitutoyo,A151,N0405,POSITION Z,Pos. Z,32.2,0.05,-0.05,32.277,0.077,NG,0,Produksi
2026-04-07 00:46:46,3,3,6A,CRCS L,K2SA,Mitutoyo,A064,N0414,"POSITION X Ø 4,1",Pos. Y,16.8,0.2,-0.2,16.639,-0.161,OK,0,Produksi
2026-04-07 00:46:46,3,3,6A,CRCS L,K2SA,Mitutoyo,-,N0414,-,Pos. Z,41.2,0.2,-0.2,41.556,0.356,NG,0,QIS
2026-04-07 00:46:46,3,3,6A,CRCS L,K2SA,Mitutoyo,-,N0420,-,Pos. Y,43.1,0.2,-0.2,42.89,-0.21,NG,0,QIS
2026-04-07 00:46:46,3,3,6A,CRCS L,K2SA,Mitutoyo,-,N0420,-,Pos. Z,42.5,0.2,-0.2,42.734,0.234,NG,0,QIS
2026-04-07 00:46:46,3,3,6A,CRCS L,K2SA,Mitutoyo,-,N0452,-,Pos. Z,15.0,0.0,-0.1,15.36,0.36,NG,0,QIS
2026-04-07 00:46:46,3,3,6A,CRCS L,K2SA,Mitutoyo,A155,N0454,DISTANCE Z FROM A154,Distance,15.0,0.2,-0.2,14.959,-0.041,OK,0,Produksi
2026-04-07 00:46:46,3,3,6A,CRCS L,K2SA,Mitutoyo,A155,N0455,SURFACE HEIGHT FROM A008,Distance,64.0,0.1,-0.1,64.23,0.23,NG,0,Produksi
2026-04-07 00:46:46,3,3,6A,CRCS L,K2SA,Mitutoyo,-,N0456,-,Pos. Z,8.5,0.1,-0.1,8.951,0.451,NG,0,QIS
2026-04-07 00:46:46,3,3,6A,CRCS L,K2SA,Mitutoyo,A153,N0458,DISTANCE Y FROM A155,Distance,31.5,0.2,-0.2,31.426,-0.074,OK,0,Produksi
2026-04-07 00:46:46,3,3,6A,CRCS L,K2SA,Mitutoyo,A154,N0461,DISTANCE Z FROM A000.2,Distance,15.0,0.2,-0.2,14.787,-0.213,NG,0,Produksi
2026-04-07 00:46:46,3,3,6A,CRCS L,K2SA,Mitutoyo,A154,N0466,ANGLE Y,Angle,10.0,1.5,-1.5,9.972,-0.028,OK,0,Produksi
2026-04-07 00:46:46,3,3,6A,CRCS L,K2SA,Mitutoyo,A155,N0466,ANGLE Y,Angle,10.0,1.5,-1.5,9.972,-0.028,OK,0,Produksi
2026-04-07 00:46:46,3,3,6A,CRCS L,K2SA,Mitutoyo,A064,N0470,"ANGLE Ø 4,1",Angle,10.0,0.5,-0.5,9.019,-0.981,NG,0,Produksi
2026-04-07 00:46:46,3,3,6A,CRCS L,K2SA,Mitutoyo,A065,N0473,POSITION X,Pos. Y,29.3,0.2,-0.2,29.181,-0.119,OK,0,Produksi
2026-04-07 00:46:46,3,3,6A,CRCS L,K2SA,Mitutoyo,A065,N0475,POSITION Y,Distance,8.5,0.2,-0.2,8.482,-0.018,OK,0,Produksi
2026-04-07 00:46:46,3,3,6A,CRCS L,K2SA,Mitutoyo,A153,N0475,DISTANCE Z FROM A000.2,Distance,8.5,0.2,-0.2,8.482,-0.018,OK,0,Produksi
2026-04-07 00:46:46,3,3,6A,CRCS L,K2SA,Mitutoyo,-,N0477,-,Distance,28.8,0.2,-0.2,31.142,2.342,NG,0,QIS
2026-04-07 00:46:46,3,3,6A,CRCS L,K2SA,Mitutoyo,-,N0479,-,Angle,10.0,1.5,-1.5,9.972,-0.028,OK,0,QIS
2026-04-07 00:46:46,3,3,6A,CRCS L,K2SA,Mitutoyo,-,N0481,-,Min.Ax/2,35.2,0.4,0.0,35.75,0.55,NG,0,QIS
2026-04-07 00:46:46,3,3,6A,CRCS L,K2SA,Mitutoyo,-,N0486,-,Distance,6.0,0.1,-0.1,5.847,-0.153,NG,0,QIS
2026-04-07 00:46:46,3,3,6A,CRCS L,K2SA,Mitutoyo,A005,N0488,CIRCULARITY,Roundnes,0.0,0.01,-0.0,0.0,0.0,OK,0,Produksi
2026-04-07 00:46:46,3,3,6A,CRCS L,K2SA,Mitutoyo,A006,N0489,CONCENTRICITY Ø32 TERHADAP Ø47,Concentr   3,0.0,0.03,-0.0,0.028,0.028,OK,0,Produksi
2026-04-07 00:46:46,3,3,6A,CRCS L,K2SA,Mitutoyo,A001,N0490,"POSITION Y Ø5,45",Pos. X,4.0,0.2,-0.2,3.953,-0.047,OK,0,Produksi
2026-04-07 00:46:46,3,3,6A,CRCS L,K2SA,Mitutoyo,A001,N0490,"POSITION X Ø5,45",Pos. Y,68.0,0.2,-0.2,68.183,0.183,OK,0,Produksi
2026-04-07 00:46:46,3,3,6A,CRCS L,K2SA,Mitutoyo,A151,N0492,"POSITION X Ø 7,3",Pos. Y,38.7,0.2,-0.2,38.646,-0.054,OK,0,Produksi
2026-04-07 00:46:46,3,3,6A,CRCS L,K2SA,Mitutoyo,A151,N0492,"POSITION Z Ø 7,3",Pos. Z,32.2,0.2,-0.2,32.427,0.227,NG,0,Produksi
2026-04-07 00:46:46,3,3,6A,CRCS L,K2SA,Mitutoyo,A152,N0493,"POSITION X Ø 7,3",Pos. Y,38.0,0.2,-0.2,38.044,0.044,OK,0,Produksi
2026-04-07 00:46:46,3,3,6A,CRCS L,K2SA,Mitutoyo,A152,N0493,"POSITION Z Ø 7,3",Pos. Z,31.0,0.2,-0.2,31.148,0.148,OK,0,Produksi
2026-04-07 00:46:46,3,3,6A,CRCS L,K2SA,Mitutoyo,A154,N0498,DISTANCE Y FROM A008,Pos. X,0.0,0.2,-0.2,0.02,0.02,OK,0,Produksi
2026-04-07 00:46:46,3,3,6A,CRCS L,K2SA,Mitutoyo,A155,N0499,DISTANCE Y FROM A008,Pos. X,0.0,0.2,-0.2,0.12,0.12,OK,0,Produksi
2026-04-07 00:46:46,3,3,6A,CRCS L,K2SA,Mitutoyo,A064,N0502,"DISTANCE FROM FACE COMP Ø 4,1",Distance,28.8,0.2,-0.2,29.065,0.265,NG,0,Produksi
2026-04-07 00:46:46,3,3,6A,CRCS L,K2SA,Mitutoyo,A066,N0506,DISTANCE FROM O1,Distance,61.0,0.1,-0.1,61.113,0.113,NG,0,Produksi
2026-04-07 00:46:46,3,3,6A,CRCS L,K2SA,Mitutoyo,A067,N0508,DISTANCE FROM O1,Distance,61.0,0.1,-0.1,61.067,0.067,OK,0,Produksi
2026-04-07 00:46:46,3,4,6B,CRCS L,K2SA,Mitutoyo,A000-1,N0070,FLATNESS SURFACE,Flatness,0.0,0.0,-0.0,0.005,0.005,NG,0,Produksi
2026-04-07 00:46:46,3,4,6B,CRCS L,K2SA,Mitutoyo,A000-1,N0071,FLATNESS ADJANCENT BOSSES,Flatness,0.0,0.03,-0.0,0.033,0.033,NG,0,Produksi
2026-04-07 00:46:46,3,4,6B,CRCS L,K2SA,Mitutoyo,A000-2,N0087,FLATNESS SURFACE,Flatness,0.0,0.05,-0.0,0.005,0.005,OK,0,Produksi
2026-04-07 00:46:46,3,4,6B,CRCS L,K2SA,Mitutoyo,A000-2,N0088,FLATNESS ADJANCENT BOSSES,Flatness,0.0,0.03,-0.0,0.008,0.008,OK,0,Produksi
2026-04-07 00:46:46,3,4,6B,CRCS L,K2SA,Mitutoyo,A001,N0092,POSITION Y Ø10,Pos. X,4.0,0.05,-0.05,3.994,-0.006,OK,0,Produksi
2026-04-07 00:46:46,3,4,6B,CRCS L,K2SA,Mitutoyo,A001,N0092,POSITION X Ø10,Pos. Y,68.0,0.05,-0.05,68.005,0.005,OK,0,Produksi
2026-04-07 00:46:46,3,4,6B,CRCS L,K2SA,Mitutoyo,A002,N0101,POSISI Y TERHADAP A001,Pos. X,40.0,0.05,-0.05,40.006,0.006,OK,0,Produksi
2026-04-07 00:46:46,3,4,6B,CRCS L,K2SA,Mitutoyo,A002,N0101,POSISI X TERHADAP A001,Pos. Y,191.0,0.05,-0.05,190.994,-0.006,OK,0,Produksi
2026-04-07 00:46:46,3,4,6B,CRCS L,K2SA,Mitutoyo,A043,N0106,POSITION Y,Pos. X,25.0,0.2,-0.2,24.961,-0.039,OK,0,Produksi
2026-04-07 00:46:46,3,4,6B,CRCS L,K2SA,Mitutoyo,A043,N0106,POSITION X,Pos. Y,132.0,0.2,-0.2,131.905,-0.095,OK,0,Produksi
2026-04-07 00:46:46,3,4,6B,CRCS L,K2SA,Mitutoyo,A019,N0110,POSITION Y,Pos. X,62.0,0.1,-0.1,61.984,-0.016,OK,0,Produksi
2026-04-07 00:46:46,3,4,6B,CRCS L,K2SA,Mitutoyo,A019,N0110,POSITION X,Pos. Y,125.0,0.1,-0.1,125.096,0.096,OK,0,Produksi
2026-04-07 00:46:46,3,4,6B,CRCS L,K2SA,Mitutoyo,A042,N0114,POSITION Y,Pos. X,73.0,0.2,-0.2,73.024,0.024,OK,0,Produksi
2026-04-07 00:46:46,3,4,6B,CRCS L,K2SA,Mitutoyo,A042,N0114,POSITION X,Pos. Y,113.0,0.2,-0.2,113.06,0.06,OK,0,Produksi
2026-04-07 00:46:46,3,4,6B,CRCS L,K2SA,Mitutoyo,A041,N0118,POSITION Y,Pos. X,82.0,0.15,-0.15,81.825,-0.175,NG,0,Produksi
2026-04-07 00:46:46,3,4,6B,CRCS L,K2SA,Mitutoyo,A041,N0118,POSITION X,Pos. Y,54.0,0.15,-0.15,53.958,-0.042,OK,0,Produksi
2026-04-07 00:46:46,3,4,6B,CRCS L,K2SA,Mitutoyo,A046,N0122,POSITION Y,Pos. X,61.5,0.2,-0.2,61.21,-0.29,NG,0,Produksi
2026-04-07 00:46:46,3,4,6B,CRCS L,K2SA,Mitutoyo,A046,N0122,POSITION X,Pos. Y,57.0,0.2,-0.2,57.267,0.267,NG,0,Produksi
2026-04-07 00:46:46,3,4,6B,CRCS L,K2SA,Mitutoyo,A045,N0126,POSITION X,Pos. X,53.0,0.2,-0.2,53.245,0.245,NG,0,Produksi
2026-04-07 00:46:46,3,4,6B,CRCS L,K2SA,Mitutoyo,A045,N0126,POSITION Y,Pos. Y,53.0,0.2,-0.2,53.068,0.068,OK,0,Produksi
2026-04-07 00:46:46,3,4,6B,CRCS L,K2SA,Mitutoyo,A040,N0130,POSITION Y,Pos. X,64.0,0.2,-0.2,64.208,0.208,NG,0,Produksi
2026-04-07 00:46:46,3,4,6B,CRCS L,K2SA,Mitutoyo,A040,N0130,POSITION X,Pos. Y,15.0,0.2,-0.2,14.923,-0.077,OK,0,Produksi
2026-04-07 00:46:46,3,4,6B,CRCS L,K2SA,Mitutoyo,A044,N0134,POSITION X,Pos. X,76.0,0.2,-0.2,76.116,0.116,OK,0,Produksi
2026-04-07 00:46:46,3,4,6B,CRCS L,K2SA,Mitutoyo,A044,N0134,POSITION Y,Pos. Y,76.0,0.2,-0.2,75.965,-0.035,OK,0,Produksi
2026-04-07 00:46:46,3,4,6B,CRCS L,K2SA,Mitutoyo,A047,N0138,POSITION Y,Pos. X,0.4,0.2,-0.2,0.241,-0.159,OK,0,Produksi
2026-04-07 00:46:46,3,4,6B,CRCS L,K2SA,Mitutoyo,A047,N0138,POSITION X,Pos. Y,69.0,0.2,-0.2,68.989,-0.011,OK,0,Produksi
2026-04-07 00:46:46,3,4,6B,CRCS L,K2SA,Mitutoyo,-,N0142,-,Pos. X,15.0,0.2,-0.2,14.813,-0.187,OK,0,QIS
2026-04-07 00:46:46,3,4,6B,CRCS L,K2SA,Mitutoyo,-,N0142,-,Pos. Y,66.0,0.2,-0.2,65.977,-0.023,OK,0,QIS
2026-04-07 00:46:46,3,4,6B,CRCS L,K2SA,Mitutoyo,A026,N0146,POSITION Y,Pos. X,51.0,0.05,-0.05,50.984,-0.016,OK,0,Produksi
2026-04-07 00:46:46,3,4,6B,CRCS L,K2SA,Mitutoyo,A026,N0146,POSITION X,Pos. Y,43.5,0.05,-0.05,43.494,-0.006,OK,0,Produksi
2026-04-07 00:46:46,3,4,6B,CRCS L,K2SA,Mitutoyo,A006,N0150,POSITION Y,Pos. X,258.0,0.1,-0.1,258.025,0.025,OK,0,Produksi
2026-04-07 00:46:46,3,4,6B,CRCS L,K2SA,Mitutoyo,A006,N0150,POSITION X,Pos. Y,0.0,0.05,-0.05,0.0,0.0,OK,0,Produksi
2026-04-07 00:46:46,3,4,6B,CRCS L,K2SA,Mitutoyo,A005,N0151,PERPENDICULARITY TERHADAP A000-1,Rectang.   2,0.0,0.01,-0.0,0.001,0.001,OK,0,Produksi
2026-04-07 00:46:46,3,4,6B,CRCS L,K2SA,Mitutoyo,A005,N0155,CONCENTRICITY Ø45 TERHADAP Ø72,Concentr   4,0.0,0.03,-0.0,0.005,0.005,OK,0,Produksi
2026-04-07 00:46:46,3,4,6B,CRCS L,K2SA,Mitutoyo,A005,N0156,POSISI X,Pos. X,0.0,0.05,-0.05,0.0,0.0,OK,0,Produksi
2026-04-07 00:46:46,3,4,6B,CRCS L,K2SA,Mitutoyo,A005,N0156,POSISI Y,Pos. Y,0.0,0.05,-0.05,0.0,0.0,OK,0,Produksi
2026-04-07 00:46:46,3,4,6B,CRCS L,K2SA,Mitutoyo,-,N0170,-,Distance,61.0,0.1,-0.1,61.637,0.637,NG,0,QIS
2026-04-07 00:46:46,3,4,6B,CRCS L,K2SA,Mitutoyo,A066,N0172,DISTANCE FROM A067,Distance,16.0,0.1,-0.1,16.096,0.096,OK,0,Produksi
2026-04-07 00:46:46,3,4,6B,CRCS L,K2SA,Mitutoyo,A066,N0178,ANGLE,Angle,36.0,0.5,-0.5,36.087,0.087,OK,0,Produksi
2026-04-07 00:46:46,3,4,6B,CRCS L,K2SA,Mitutoyo,-,N0184,-,Angle,15.0,0.5,-0.5,13.749,-1.251,NG,0,QIS
2026-04-07 00:46:46,3,4,6B,CRCS L,K2SA,Mitutoyo,-,N0190,-,Distance,8.0,0.2,-0.2,8.973,0.973,NG,0,QIS
2026-04-07 00:46:46,3,4,6B,CRCS L,K2SA,Mitutoyo,-,N0196,-,Pos. X,37.0,0.2,-0.2,36.677,-0.323,NG,0,QIS
2026-04-07 00:46:46,3,4,6B,CRCS L,K2SA,Mitutoyo,-,N0196,-,Pos. Y,0.0,0.2,-0.2,0.06,0.06,OK,0,QIS
2026-04-07 00:46:46,3,4,6B,CRCS L,K2SA,Mitutoyo,A020,N0200,POSITION Y FROM A006,Pos. X,14.5,0.1,-0.1,14.387,-0.113,NG,0,Produksi
2026-04-07 00:46:46,3,4,6B,CRCS L,K2SA,Mitutoyo,A020,N0200,POSITION X FROM A006,Pos. Y,51.0,0.1,-0.1,50.994,-0.006,OK,0,Produksi
2026-04-07 00:46:46,3,4,6B,CRCS L,K2SA,Mitutoyo,-,N0204,-,Pos. X,8.0,0.2,-0.2,8.295,0.295,NG,0,QIS
2026-04-07 00:46:46,3,4,6B,CRCS L,K2SA,Mitutoyo,-,N0204,-,Pos. Y,67.5,0.2,-0.2,67.48,-0.02,OK,0,QIS
2026-04-07 00:46:46,3,4,6B,CRCS L,K2SA,Mitutoyo,A038,N0208,POSITION Y FROM A006,Pos. X,62.0,0.15,-0.15,62.336,0.336,NG,0,Produksi
2026-04-07 00:46:46,3,4,6B,CRCS L,K2SA,Mitutoyo,A038,N0208,POSITION X FROM A006,Pos. Y,88.5,0.15,-0.15,88.467,-0.033,OK,0,Produksi
2026-04-07 00:46:46,3,4,6B,CRCS L,K2SA,Mitutoyo,-,N0212,-,Pos. X,142.0,0.2,-0.2,142.498,0.498,NG,0,QIS
2026-04-07 00:46:46,3,4,6B,CRCS L,K2SA,Mitutoyo,-,N0212,-,Pos. Y,7.0,0.2,-0.2,7.039,0.039,OK,0,QIS
2026-04-07 00:46:46,3,4,6B,CRCS L,K2SA,Mitutoyo,-,N0216,-,Pos. X,93.0,0.2,-0.2,93.225,0.225,NG,0,QIS
2026-04-07 00:46:46,3,4,6B,CRCS L,K2SA,Mitutoyo,-,N0216,-,Pos. Y,48.5,0.2,-0.2,48.49,-0.01,OK,0,QIS
2026-04-07 00:46:46,3,4,6B,CRCS L,K2SA,Mitutoyo,A003,N0220,POSISI Y TERHADAP A006,Pos. X,20.0,0.05,-0.05,20.04,0.04,OK,0,Produksi
2026-04-07 00:46:46,3,4,6B,CRCS L,K2SA,Mitutoyo,A003,N0220,POSISI X TERHADAP A006,Pos. Y,48.5,0.05,-0.05,48.502,0.002,OK,0,Produksi
